criteria_prescribing_txt_id,parameter_prescribing_txt_id,pt_position,schedule_code
"32235","32214","1","3834"
"32235","32234","2","3834"
"32240","32239","1","3834"
"32242","32241","1","3834"
"32246","32245","1","3834"
"32252","32253","1","3834"
"32255","32254","1","3834"
"32257","32256","1","3834"
"32263","32262","1","3834"
"32265","32264","1","3834"
"32267","32266","1","3834"
"32269","32268","1","3834"
"32271","32270","1","3834"
"32273","32272","1","3834"
"32275","32274","1","3834"
"32293","32291","1","3834"
"32293","32292","2","3834"
"32303","32302","1","3834"
"32308","29766","1","3834"
"32308","30796","2","3834"
"32308","29768","3","3834"
"32331","32330","1","3834"
"32334","28805","1","3834"
"32334","32335","2","3834"
"32340","32339","1","3834"
"32342","32341","1","3834"
"32351","32350","1","3834"
"32353","32352","1","3834"
"32356","32354","1","3834"
"32356","32355","2","3834"
"32358","32357","1","3834"
"32360","32359","1","3834"
"32362","32361","1","3834"
"32374","32373","1","3834"
"32376","32375","1","3834"
"32378","32377","1","3834"
"32380","32379","1","3834"
"32382","32381","1","3834"
"32384","32383","1","3834"
"32388","32387","1","3834"
"32390","32389","1","3834"
"32394","32392","1","3834"
"32394","32393","2","3834"
"32396","32395","1","3834"
"32410","32409","1","3834"
"32415","32411","1","3834"
"32415","32412","2","3834"
"32415","32413","3","3834"
"32415","32414","4","3834"
"32417","32416","1","3834"
"32419","32418","1","3834"
"32419","27502","2","3834"
"32425","32424","1","3834"
"32427","32426","1","3834"
"32438","32437","1","3834"
"32440","32439","1","3834"
"32445","32444","1","3834"
"32448","32446","1","3834"
"32448","32447","2","3834"
"32452","32451","1","3834"
"32455","32454","1","3834"
"32471","32470","1","3834"
"32471","32472","2","3834"
"32471","32473","3","3834"
"32475","29003","1","3834"
"32475","29004","2","3834"
"32475","32474","3","3834"
"32478","32476","1","3834"
"32478","32477","2","3834"
"32480","32479","1","3834"
"32482","32481","1","3834"
"32484","32483","1","3834"
"32487","32486","1","3834"
"32490","32489","1","3834"
"32492","32491","1","3834"
"32494","10962","1","3834"
"32494","32493","2","3834"
"32497","32495","1","3834"
"32497","32496","2","3834"
"32499","32498","1","3834"
"32500","32501","1","3834"
"32511","32510","1","3834"
"32535","32534","1","3834"
"32550","32549","1","3834"
"32552","32551","1","3834"
"32554","32553","1","3834"
"32563","32562","1","3834"
"32568","32567","1","3834"
"32571","32570","1","3834"
"32573","32572","1","3834"
"32575","32574","1","3834"
"32575","32576","2","3834"
"32578","32577","1","3834"
"32580","32579","1","3834"
"32584","32583","1","3834"
"32588","32587","1","3834"
"32588","32589","2","3834"
"32591","32590","1","3834"
"32607","32606","1","3834"
"32609","32608","1","3834"
"32611","32610","1","3834"
"32614","32612","1","3834"
"32614","32613","2","3834"
"32616","32615","1","3834"
"32624","32622","1","3834"
"32624","32623","2","3834"
"32627","32626","1","3834"
"32660","32659","1","3834"
"32662","32661","1","3834"
"32665","32664","1","3834"
"32667","32666","1","3834"
"32682","32681","1","3834"
"32684","32683","1","3834"
"32686","32685","1","3834"
"32688","32687","1","3834"
"32690","32689","1","3834"
"32702","26841","1","3834"
"32702","26842","2","3834"
"32702","26843","3","3834"
"32702","32701","4","3834"
"32707","32705","1","3834"
"32707","32706","2","3834"
"32709","32708","1","3834"
"32713","32710","1","3834"
"32716","32711","1","3834"
"32717","32712","1","3834"
"32719","32718","1","3834"
"32723","32722","1","3834"
"32725","31903","1","3834"
"32726","32728","1","3834"
"32726","32727","2","3834"
"32731","26590","1","3834"
"32731","32730","2","3834"
"32733","32732","1","3834"
"32735","32734","1","3834"
"32750","32749","1","3834"
"32753","32751","1","3834"
"32753","32752","2","3834"
"32753","22839","3","3834"
"32756","32754","1","3834"
"32756","32755","2","3834"
"32758","32757","1","3834"
"32779","32778","1","3834"
"32781","32780","1","3834"
"32785","32784","1","3834"
"32786","26900","1","3834"
"32786","26901","2","3834"
"32786","26843","3","3834"
"32786","32701","4","3834"
"32793","32792","1","3834"
"32795","32794","1","3834"
"32801","32800","1","3834"
"32803","32802","1","3834"
"32805","32804","1","3834"
"32822","32821","1","3834"
"32824","32823","1","3834"
"32826","32825","1","3834"
"32826","32827","2","3834"
"32829","32828","1","3834"
"32833","32832","1","3834"
"32835","32834","1","3834"
"32837","32836","1","3834"
"32839","32838","1","3834"
"32841","32840","1","3834"
"32841","32842","2","3834"
"32846","32845","1","3834"
"32860","32858","1","3834"
"32860","32859","2","3834"
"32862","23834","1","3834"
"32862","32861","2","3834"
"32864","25216","1","3834"
"32864","32861","2","3834"
"32899","32898","1","3834"
"32901","32900","1","3834"
"32909","32908","1","3834"
"32911","32910","1","3834"
"32913","32912","1","3834"
"32917","32914","1","3834"
"32917","32915","2","3834"
"32917","32916","3","3834"
"32919","30434","1","3834"
"32919","32918","2","3834"
"32921","32920","1","3834"
"32923","32922","1","3834"
"32927","32926","1","3834"
"32929","32928","1","3834"
"32930","33020","1","3834"
"32938","32937","1","3834"
"32942","32941","1","3834"
"32944","32943","1","3834"
"32947","32945","1","3834"
"32947","32946","2","3834"
"32951","32950","1","3834"
"32957","32956","1","3834"
"32959","32958","1","3834"
"32961","32960","1","3834"
"32963","32962","1","3834"
"32966","32964","1","3834"
"32966","32965","2","3834"
"32968","32967","1","3834"
"32970","32969","1","3834"
"32976","32975","1","3834"
"32979","32977","1","3834"
"32979","32978","2","3834"
"32981","32980","1","3834"
"32983","32982","1","3834"
"32985","32984","1","3834"
"32990","32989","1","3834"
"32992","32991","1","3834"
"32994","32993","1","3834"
"32996","32995","1","3834"
"33001","33000","1","3834"
"33004","33003","1","3834"
"33004","30101","2","3834"
"33007","33006","1","3834"
"33009","33008","1","3834"
"33012","33010","1","3834"
"33012","33011","2","3834"
"33015","33014","1","3834"
"33024","33023","1","3834"
"33027","33026","1","3834"
"33029","33028","1","3834"
"33032","33030","1","3834"
"33032","33031","2","3834"
"33032","33033","3","3834"
"33039","33038","1","3834"
"33042","33041","1","3834"
"33043","22434","1","3834"
"33043","26361","2","3834"
"33043","26362","3","3834"
"33043","26363","4","3834"
"33058","33056","1","3834"
"33058","33057","2","3834"
"33060","33059","1","3834"
"33062","33061","1","3834"
"33067","33066","1","3834"
"33070","33069","1","3834"
"33072","33071","1","3834"
"33072","32965","2","3834"
"33074","33073","1","3834"
"33082","33081","1","3834"
"33085","33083","1","3834"
"33085","33084","2","3834"
"33094","33093","1","3834"
"33096","33095","1","3834"
"33098","33097","1","3834"
"33101","33099","1","3834"
"33101","33100","2","3834"
"33104","26521","1","3834"
"33106","33105","1","3834"
"33108","33107","1","3834"
"33110","33109","1","3834"
"33112","33111","1","3834"
"33115","33113","1","3834"
"33115","33114","2","3834"
"33117","33116","1","3834"
"33119","33118","1","3834"
"33123","33121","1","3834"
"33123","33122","2","3834"
"33129","28619","1","3834"
"33129","28620","2","3834"
"33129","28621","3","3834"
"33129","33127","4","3834"
"33132","33131","1","3834"
"33135","33134","1","3834"
"33137","33136","1","3834"
"33139","33138","1","3834"
"33142","28765","1","3834"
"33142","28766","2","3834"
"33142","33140","3","3834"
"33145","33143","1","3834"
"33145","33144","2","3834"
"33149","33148","1","3834"
"33152","33150","1","3834"
"33152","33151","2","3834"
"33154","33153","1","3834"
"33157","33155","1","3834"
"33157","33156","2","3834"
"33169","33168","1","3834"
"33179","33177","1","3834"
"33179","33178","2","3834"
"33207","33206","1","3834"
"33209","33208","1","3834"
"33212","33210","1","3834"
"33212","33211","2","3834"
"33214","33213","1","3834"
"33216","33215","1","3834"
"33218","33210","1","3834"
"33223","33222","1","3834"
"33225","33224","1","3834"
"33227","33226","1","3834"
"33232","33233","1","3834"
"33232","33234","2","3834"
"33238","33237","1","3834"
"33241","33239","1","3834"
"33242","33240","1","3834"
"33245","33243","1","3834"
"33245","33244","2","3834"
"33247","33246","1","3834"
"33249","33248","1","3834"
"33251","33250","1","3834"
"33257","33255","1","3834"
"33257","33256","2","3834"
"33260","33258","1","3834"
"33260","33259","2","3834"
"33276","22845","1","3834"
"33276","33275","2","3834"
"33291","33290","1","3834"
"33293","33292","1","3834"
"33295","33294","1","3834"
"33297","33296","1","3834"
"33299","33298","1","3834"
"33317","33316","1","3834"
"33319","33318","1","3834"
"33321","33320","1","3834"
"33324","33323","1","3834"
"33326","33325","1","3834"
"33329","33327","1","3834"
"33329","33328","2","3834"
"33334","33332","1","3834"
"33334","33333","2","3834"
"33343","33342","1","3834"
"33343","33344","2","3834"
"33347","33346","1","3834"
"33347","33348","2","3834"
"33360","33359","1","3834"
"33362","33361","1","3834"
"33365","15999","1","3834"
"33365","33366","2","3834"
"33368","33367","1","3834"
"33373","33371","1","3834"
"33373","33372","2","3834"
"33375","33374","1","3834"
"33380","33379","1","3834"
"33382","33381","1","3834"
"33398","33397","1","3834"
"33420","33419","1","3834"
"33423","33422","1","3834"
"33427","33498","1","3834"
"33427","33426","2","3834"
"33432","33431","1","3834"
"33434","33433","1","3834"
"33434","33471","2","3834"
"33436","33435","1","3834"
"33444","8656","1","3834"
"33444","33443","2","3834"
"33448","33447","1","3834"
"33451","33450","1","3834"
"33453","33452","1","3834"
"33455","33454","1","3834"
"33457","33456","1","3834"
"33457","33440","2","3834"
"33457","33441","3","3834"
"33459","33458","1","3834"
"33462","33461","1","3834"
"33467","33465","1","3834"
"33467","33466","2","3834"
"33473","33472","1","3834"
"33477","33474","1","3834"
"33477","33475","2","3834"
"33477","33476","3","3834"
"33479","33478","1","3834"
"33481","33480","1","3834"
"33483","33482","1","3834"
"33486","33484","1","3834"
"33486","33485","2","3834"
"33500","33498","1","3834"
"33500","33499","2","3834"
"33513","33512","1","3834"
"33523","33522","1","3834"
"33525","33524","1","3834"
"33527","33526","1","3834"
"33529","33528","1","3834"
"33533","33532","1","3834"
"33535","33534","1","3834"
"33537","24607","1","3834"
"33537","33536","2","3834"
"33541","33538","1","3834"
"33541","33540","2","3834"
"33545","33544","1","3834"
"33548","33547","1","3834"
"33550","33549","1","3834"
"33552","33551","1","3834"
"33558","33557","1","3834"
"33560","33559","1","3834"
"33562","33561","1","3834"
"33564","33563","1","3834"
"33567","33566","1","3834"
"33569","33568","1","3834"
"33607","33606","1","3834"
"33609","33608","1","3834"
"33623","29891","1","3834"
"33623","33622","2","3834"
"33626","33624","1","3834"
"33626","33625","2","3834"
"33702","33700","1","3834"
"33702","33701","2","3834"
"33722","33721","1","3834"
"33724","33723","1","3834"
"33731","33729","1","3834"
"33731","33730","2","3834"
"33736","33735","1","3834"
"33738","33737","1","3834"
"33740","33739","1","3834"
"33742","33741","1","3834"
"33748","33747","1","3834"
"33751","33750","1","3834"
"33761","33760","1","3834"
"33763","33762","1","3834"
"33765","33764","1","3834"
"33776","33774","1","3834"
"33776","33775","2","3834"
"33780","33777","1","3834"
"33780","33778","2","3834"
"33780","33779","3","3834"
"33782","33781","1","3834"
"33790","33787","1","3834"
"33790","33788","2","3834"
"33790","33789","3","3834"
"33792","33791","1","3834"
"33800","33797","1","3834"
"33800","33798","2","3834"
"33800","22634","3","3834"
"33800","33799","4","3834"
"33803","33801","1","3834"
"33803","33802","2","3834"
"33805","33804","1","3834"
"33805","27802","2","3834"
"33808","33807","1","3834"
"33815","33814","1","3834"
"33819","33816","1","3834"
"33819","33817","2","3834"
"33819","33818","3","3834"
"33821","33820","1","3834"
"33823","33822","1","3834"
"33832","33831","1","3834"
"33837","33835","1","3834"
"33837","33836","2","3834"
"33837","11195","3","3834"
"33840","33838","1","3834"
"33840","33839","2","3834"
"33869","33741","1","3834"
"33869","33749","2","3834"
"33872","33870","1","3834"
"33872","27802","2","3834"
"33877","33876","1","3834"
"33883","33881","1","3834"
"33883","33882","2","3834"
"33886","27488","1","3834"
"33886","33885","2","3834"
"33889","27504","1","3834"
"33889","33888","2","3834"
"33892","33890","1","3834"
"33892","33891","2","3834"
"33894","33893","1","3834"
"33918","33917","1","3834"
"33922","33921","1","3834"
"33958","33957","1","3834"
"33961","33960","1","3834"
"33964","33962","1","3834"
"33964","33963","2","3834"
"33969","33966","1","3834"
"33969","33967","2","3834"
"33969","33968","3","3834"
"33996","33995","1","3834"
"33998","33997","1","3834"
"33998","33999","2","3834"
"33998","34001","3","3834"
"34000","34008","1","3834"
"34000","34009","2","3834"
"34000","34010","3","3834"
"34002","34003","1","3834"
"34002","34004","2","3834"
"34002","34005","3","3834"
"34007","34006","1","3834"
"34014","34013","1","3834"
"34017","34016","1","3834"
"34023","34022","1","3834"
"34025","34024","1","3834"
"34027","34026","1","3834"
"34029","33170","1","3834"
"34029","33171","2","3834"
"34029","34028","3","3834"
"34039","34038","1","3834"
"34039","33999","2","3834"
"34039","34040","3","3834"
"34044","34041","1","3834"
"34044","34042","2","3834"
"34044","34043","3","3834"
"34055","34051","1","3834"
"34055","34052","2","3834"
"34055","27511","3","3834"
"34055","34053","4","3834"
"34055","34054","5","3834"
"34060","34059","1","3834"
"34066","34065","1","3834"
"34068","27283","1","3834"
"34068","34069","2","3834"
"34072","24756","1","3834"
"34072","34073","2","3834"
"34076","34033","1","3834"
"34076","33440","2","3834"
"34076","33441","3","3834"
"34079","34077","1","3834"
"34079","34078","2","3834"
"34080","34081","1","3834"
"34084","22474","1","3834"
"34084","34069","2","3834"
"34088","24779","1","3834"
"34088","34073","2","3834"
"34092","34091","1","3834"
"34094","34093","1","3834"
"34096","34095","1","3834"
"34099","34098","1","3834"
"34099","34078","2","3834"
"34101","27529","1","3834"
"34101","27530","2","3834"
"34101","27531","3","3834"
"34101","34053","4","3834"
"34101","34174","5","3834"
"34105","27488","1","3834"
"34105","34104","2","3834"
"34107","34106","1","3834"
"34110","34051","1","3834"
"34110","34052","2","3834"
"34110","27511","3","3834"
"34110","34108","4","3834"
"34110","34109","5","3834"
"34112","33255","1","3834"
"34112","34111","2","3834"
"34114","33255","1","3834"
"34114","34113","2","3834"
"34116","34115","1","3834"
"34118","31960","1","3834"
"34118","31962","2","3834"
"34118","34117","3","3834"
"34120","33255","1","3834"
"34120","34119","2","3834"
"34155","27488","1","3834"
"34155","34154","2","3834"
"34164","34163","1","3834"
"34201","34200","1","3834"
"34203","34202","1","3834"
"34205","19200","1","3834"
"34205","7881","2","3834"
"34205","34204","3","3834"
"34207","34206","1","3834"
"34211","22851","1","3834"
"34211","34047","2","3834"
"34237","34242","1","3834"
"34237","34078","2","3834"
"34244","34243","1","3834"
"34248","34247","1","3834"
"34250","34249","1","3834"
"34251","23892","1","3834"
"34251","28548","2","3834"
"34286","34287","1","3834"
"34306","27437","1","3834"
"34307","27439","1","3834"
"34310","34309","1","3834"
"34312","26438","1","3834"
"34312","34311","2","3834"
"34327","34326","1","3834"
"34329","34328","1","3834"
"34331","34330","1","3834"
"34333","26438","1","3834"
"34333","34332","2","3834"
"34334","27416","1","3834"
"34335","27420","1","3834"
"34337","34336","1","3834"
"34339","34338","1","3834"
"34341","34340","1","3834"
"34343","34344","1","3834"
"34346","34345","1","3834"
"34350","34349","1","3834"
"34352","34351","1","3834"
"34352","14380","2","3834"
"34353","34351","1","3834"
"34353","14380","2","3834"
"34353","14376","3","3834"
"34356","34357","1","3834"
"34358","34359","1","3834"
"34363","34362","1","3834"
"34365","34364","1","3834"
"34369","34368","1","3834"
"34371","34370","1","3834"
"34373","34372","1","3834"
"34375","34374","1","3834"
"34377","34376","1","3834"
"34380","34378","1","3834"
"34380","34379","2","3834"
"34381","32555","1","3834"
"34381","32557","2","3834"
"34381","32558","3","3834"
"34381","32559","4","3834"
"34381","34382","5","3834"
"34381","32561","6","3834"
"34383","34384","1","3834"
"34385","34386","1","3834"
"34387","34388","1","3834"
