res_code,prescribing_text_id,pt_position,schedule_code
"11047_11066_R","9007","1","3834"
"11047_11066_R","9019","2","3834"
"11059_11070_R","9269","1","3834"
"11059_11070_R","24993","2","3834"
"11059_11070_R","9275","3","3834"
"11067_11017_R","17770","1","3834"
"11067_11017_R","11365","2","3834"
"11067_11017_R","26594","3","3834"
"11067_11017_R","26593","4","3834"
"11068_11069_R","10943","1","3834"
"11068_11069_R","11365","2","3834"
"11068_11069_R","23696","3","3834"
"11068_11069_R","26622","4","3834"
"11088_11154_R","8050","1","3834"
"11088_11154_R","23598","2","3834"
"11088_11154_R","23945","3","3834"
"11088_11154_R","23956","4","3834"
"11088_11154_R","16764","5","3834"
"11088_11154_R","10405","6","3834"
"11088_11154_R","8384","7","3834"
"11088_11154_R","8052","8","3834"
"11088_11154_R","26387","9","3834"
"11088_11154_R","23957","10","3834"
"11088_11154_R","25769","11","3834"
"11088_11154_R","23934","12","3834"
"11088_11154_R","23935","13","3834"
"11088_11154_R","25744","14","3834"
"11092_11120_R","8050","1","3834"
"11092_11120_R","24023","2","3834"
"11092_11120_R","16764","3","3834"
"11092_11120_R","13889","4","3834"
"11092_11120_R","8052","5","3834"
"11092_11120_R","25745","6","3834"
"11099_11099_R","7906","1","3834"
"11105_11143_R","20845","1","3834"
"11105_11143_R","26656","2","3834"
"11106_11138_R","8050","1","3834"
"11106_11138_R","22219","2","3834"
"11106_11138_R","23016","3","3834"
"11106_11138_R","24295","4","3834"
"11106_11138_R","16764","5","3834"
"11106_11138_R","10405","6","3834"
"11106_11138_R","8384","7","3834"
"11106_11138_R","8052","8","3834"
"11106_11138_R","23226","9","3834"
"11106_11138_R","22873","10","3834"
"11106_11138_R","25769","11","3834"
"11106_11138_R","16804","12","3834"
"11106_11138_R","23934","13","3834"
"11106_11138_R","23942","14","3834"
"11106_11138_R","23935","15","3834"
"11106_11138_R","23943","16","3834"
"11106_11138_R","25744","17","3834"
"11110_8296_R","8050","1","3834"
"11110_8296_R","23238","2","3834"
"11110_8296_R","17431","3","3834"
"11110_8296_R","16764","4","3834"
"11110_8296_R","8052","5","3834"
"11110_8296_R","25745","6","3834"
"11121_11089_R","8050","1","3834"
"11121_11089_R","23598","2","3834"
"11121_11089_R","23945","3","3834"
"11121_11089_R","23947","4","3834"
"11121_11089_R","16764","5","3834"
"11121_11089_R","10405","6","3834"
"11121_11089_R","8384","7","3834"
"11121_11089_R","8052","8","3834"
"11121_11089_R","26387","9","3834"
"11121_11089_R","23948","10","3834"
"11121_11089_R","25769","11","3834"
"11121_11089_R","16804","12","3834"
"11121_11089_R","23934","13","3834"
"11121_11089_R","23935","14","3834"
"11121_11089_R","25744","15","3834"
"11134_11107_R","8050","1","3834"
"11134_11107_R","24015","2","3834"
"11134_11107_R","16764","3","3834"
"11134_11107_R","8092","4","3834"
"11134_11107_R","8052","5","3834"
"11134_11107_R","25745","6","3834"
"11139_11090_R","8050","1","3834"
"11139_11090_R","22219","2","3834"
"11139_11090_R","23016","3","3834"
"11139_11090_R","24295","4","3834"
"11139_11090_R","16764","5","3834"
"11139_11090_R","13941","6","3834"
"11139_11090_R","8384","7","3834"
"11139_11090_R","8052","8","3834"
"11139_11090_R","24057","9","3834"
"11139_11090_R","22873","10","3834"
"11139_11090_R","25769","11","3834"
"11139_11090_R","23934","12","3834"
"11139_11090_R","23954","13","3834"
"11139_11090_R","23935","14","3834"
"11139_11090_R","23943","15","3834"
"11139_11090_R","23346","16","3834"
"11139_11090_R","25744","17","3834"
"11140_11096_R","8050","1","3834"
"11140_11096_R","22219","2","3834"
"11140_11096_R","23016","3","3834"
"11140_11096_R","24295","4","3834"
"11140_11096_R","16764","5","3834"
"11140_11096_R","10405","6","3834"
"11140_11096_R","8384","7","3834"
"11140_11096_R","8052","8","3834"
"11140_11096_R","24057","9","3834"
"11140_11096_R","22873","10","3834"
"11140_11096_R","25769","11","3834"
"11140_11096_R","23934","12","3834"
"11140_11096_R","23954","13","3834"
"11140_11096_R","23935","14","3834"
"11140_11096_R","23943","15","3834"
"11140_11096_R","25744","16","3834"
"11163_11123_R","8050","1","3834"
"11163_11123_R","22219","2","3834"
"11163_11123_R","23016","3","3834"
"11163_11123_R","24295","4","3834"
"11163_11123_R","16764","5","3834"
"11163_11123_R","13941","6","3834"
"11163_11123_R","8384","7","3834"
"11163_11123_R","8052","8","3834"
"11163_11123_R","23226","9","3834"
"11163_11123_R","16804","10","3834"
"11163_11123_R","22873","11","3834"
"11163_11123_R","25769","12","3834"
"11163_11123_R","23934","13","3834"
"11163_11123_R","23942","14","3834"
"11163_11123_R","23935","15","3834"
"11163_11123_R","23943","16","3834"
"11163_11123_R","23346","17","3834"
"11163_11123_R","25744","18","3834"
"11173_11158_R","8050","1","3834"
"11173_11158_R","23970","2","3834"
"11173_11158_R","16764","3","3834"
"11173_11158_R","11916","4","3834"
"11173_11158_R","8052","5","3834"
"11173_11158_R","25745","6","3834"
"11175_11130_R","8050","1","3834"
"11175_11130_R","22219","2","3834"
"11175_11130_R","23016","3","3834"
"11175_11130_R","24295","4","3834"
"11175_11130_R","16764","5","3834"
"11175_11130_R","23309","6","3834"
"11175_11130_R","8384","7","3834"
"11175_11130_R","8052","8","3834"
"11175_11130_R","23226","9","3834"
"11175_11130_R","16804","10","3834"
"11175_11130_R","22873","11","3834"
"11175_11130_R","25769","12","3834"
"11175_11130_R","23934","13","3834"
"11175_11130_R","23942","14","3834"
"11175_11130_R","23935","15","3834"
"11175_11130_R","23943","16","3834"
"11175_11130_R","25744","17","3834"
"11192_11195_R","10326","1","3834"
"11192_11195_R","26715","2","3834"
"11192_11195_R","26720","3","3834"
"11192_11195_R","26728","4","3834"
"11192_11195_R","26722","5","3834"
"11192_11195_R","26724","6","3834"
"11192_11195_R","26726","7","3834"
"11192_11195_R","26792","8","3834"
"11192_11195_R","26790","9","3834"
"11192_11195_R","26731","10","3834"
"11192_11195_R","26791","11","3834"
"11192_11195_R","25465","12","3834"
"11192_11195_R","24355","13","3834"
"11193_11193_R","10326","1","3834"
"11193_11193_R","24642","2","3834"
"11193_11193_R","21513","3","3834"
"11193_11193_R","26720","4","3834"
"11193_11193_R","26722","5","3834"
"11193_11193_R","26724","6","3834"
"11193_11193_R","26731","7","3834"
"11193_11193_R","26732","8","3834"
"11207_9183_R","12773","1","3834"
"11207_9183_R","24059","2","3834"
"11207_9183_R","12842","3","3834"
"11207_9183_R","12848","4","3834"
"11207_9183_R","12971","5","3834"
"11207_9183_R","8384","6","3834"
"11207_9183_R","12862","7","3834"
"11207_9183_R","12865","8","3834"
"11207_9183_R","12866","9","3834"
"11207_9183_R","12867","10","3834"
"11207_9183_R","24291","11","3834"
"11207_9183_R","24292","12","3834"
"11207_9183_R","24293","13","3834"
"11207_9183_R","24294","14","3834"
"11207_9183_R","12869","15","3834"
"11207_9183_R","7753","16","3834"
"11208_9105_R","12773","1","3834"
"11208_9105_R","12862","2","3834"
"11208_9105_R","23622","3","3834"
"11208_9105_R","11189","4","3834"
"11208_9105_R","21408","5","3834"
"11208_9105_R","8384","6","3834"
"11208_9105_R","12883","7","3834"
"11208_9105_R","21411","8","3834"
"11208_9105_R","24291","9","3834"
"11208_9105_R","24304","10","3834"
"11208_9105_R","24299","11","3834"
"11208_9105_R","24293","12","3834"
"11208_9105_R","24294","13","3834"
"11208_9105_R","23943","14","3834"
"11208_9105_R","7753","15","3834"
"11209_8830_R","8050","1","3834"
"11209_8830_R","23622","2","3834"
"11209_8830_R","11189","3","3834"
"11209_8830_R","16764","4","3834"
"11209_8830_R","10456","5","3834"
"11209_8830_R","8384","6","3834"
"11209_8830_R","8052","7","3834"
"11209_8830_R","24057","8","3834"
"11209_8830_R","23232","9","3834"
"11209_8830_R","23654","10","3834"
"11209_8830_R","23934","11","3834"
"11209_8830_R","23935","12","3834"
"11209_8830_R","23943","13","3834"
"11209_8830_R","7753","14","3834"
"11210_4312_R","9429","1","3834"
"11210_4312_R","9431","2","3834"
"11210_4312_R","9451","3","3834"
"11210_4312_R","9420","4","3834"
"11210_4312_R","9411","5","3834"
"11210_4312_R","7606","6","3834"
"11210_4312_R","7607","7","3834"
"11211_4352_R","9424","1","3834"
"11211_4352_R","9431","2","3834"
"11211_4352_R","9415","3","3834"
"11211_4352_R","9420","4","3834"
"11211_4352_R","9411","5","3834"
"11211_4352_R","7606","6","3834"
"11211_4352_R","7607","7","3834"
"11212_4323_R","9410","1","3834"
"11212_4323_R","9431","2","3834"
"11212_4323_R","9415","3","3834"
"11212_4323_R","9544","4","3834"
"11212_4323_R","9420","5","3834"
"11212_4323_R","9411","6","3834"
"11212_4323_R","7606","7","3834"
"11212_4323_R","7607","8","3834"
"11213_4345_R","9424","1","3834"
"11213_4345_R","9437","2","3834"
"11213_4345_R","9415","3","3834"
"11213_4345_R","9439","4","3834"
"11213_4345_R","9420","5","3834"
"11213_4345_R","9411","6","3834"
"11213_4345_R","9426","7","3834"
"11214_4338_R","9425","1","3834"
"11214_4338_R","9445","2","3834"
"11214_4338_R","9415","3","3834"
"11214_4338_R","9546","4","3834"
"11214_4338_R","9411","5","3834"
"11214_4338_R","9426","6","3834"
"11215_4339_R","9429","1","3834"
"11215_4339_R","9442","2","3834"
"11215_4339_R","9454","3","3834"
"11215_4339_R","9420","4","3834"
"11215_4339_R","9411","5","3834"
"11215_4339_R","9426","6","3834"
"11216_4330_R","9427","1","3834"
"11216_4330_R","9448","2","3834"
"11216_4330_R","9420","3","3834"
"11216_4330_R","9428","4","3834"
"11216_4330_R","9411","5","3834"
"11216_4330_R","9426","6","3834"
"11217_4337_R","9410","1","3834"
"11217_4337_R","9433","2","3834"
"11217_4337_R","9415","3","3834"
"11217_4337_R","9544","4","3834"
"11217_4337_R","9420","5","3834"
"11217_4337_R","9411","6","3834"
"11217_4337_R","9426","7","3834"
"11218_4305_R","9425","1","3834"
"11218_4305_R","9442","2","3834"
"11218_4305_R","9415","3","3834"
"11218_4305_R","9546","4","3834"
"11218_4305_R","9411","5","3834"
"11218_4305_R","7606","6","3834"
"11218_4305_R","7607","7","3834"
"11219_5945_R","9764","1","3834"
"11219_5945_R","9766","2","3834"
"11219_5945_R","9768","3","3834"
"11219_5945_R","9770","4","3834"
"11219_5945_R","9772","5","3834"
"11219_5945_R","9773","6","3834"
"11219_5945_R","9476","7","3834"
"11219_5945_R","9426","8","3834"
"11220_9276_R","19339","1","3834"
"11220_9276_R","19343","2","3834"
"11220_9276_R","23768","3","3834"
"11220_9276_R","19328","4","3834"
"11220_9276_R","24271","5","3834"
"11221_9240_R","19283","1","3834"
"11221_9240_R","19287","2","3834"
"11221_9240_R","19289","3","3834"
"11221_9240_R","24250","4","3834"
"11242_11261_R","10326","1","3834"
"11242_11261_R","26712","2","3834"
"11242_11261_R","26715","3","3834"
"11242_11261_R","26717","4","3834"
"11242_11261_R","26720","5","3834"
"11242_11261_R","26722","6","3834"
"11242_11261_R","26724","7","3834"
"11242_11261_R","26726","8","3834"
"11242_11261_R","26790","9","3834"
"11242_11261_R","26731","10","3834"
"11242_11261_R","26791","11","3834"
"11242_11261_R","25465","12","3834"
"11242_11261_R","24355","13","3834"
"11248_9073_R","12773","1","3834"
"11248_9073_R","22219","2","3834"
"11248_9073_R","23016","3","3834"
"11248_9073_R","24295","4","3834"
"11248_9073_R","12971","5","3834"
"11248_9073_R","8384","6","3834"
"11248_9073_R","12862","7","3834"
"11248_9073_R","12883","8","3834"
"11248_9073_R","24291","9","3834"
"11248_9073_R","24297","10","3834"
"11248_9073_R","24316","11","3834"
"11248_9073_R","24299","12","3834"
"11248_9073_R","24293","13","3834"
"11248_9073_R","24294","14","3834"
"11248_9073_R","23943","15","3834"
"11248_9073_R","7753","16","3834"
"11250_4368_R","9764","1","3834"
"11250_4368_R","9766","2","3834"
"11250_4368_R","9768","3","3834"
"11250_4368_R","9770","4","3834"
"11250_4368_R","9772","5","3834"
"11250_4368_R","9773","6","3834"
"11250_4368_R","9476","7","3834"
"11250_4368_R","9774","8","3834"
"11268_9155_R","12773","1","3834"
"11268_9155_R","12862","2","3834"
"11268_9155_R","24059","3","3834"
"11268_9155_R","12842","4","3834"
"11268_9155_R","12848","5","3834"
"11268_9155_R","10405","6","3834"
"11268_9155_R","8384","7","3834"
"11268_9155_R","12865","8","3834"
"11268_9155_R","12866","9","3834"
"11268_9155_R","12867","10","3834"
"11268_9155_R","24291","11","3834"
"11268_9155_R","24292","12","3834"
"11268_9155_R","24293","13","3834"
"11268_9155_R","24294","14","3834"
"11268_9155_R","12869","15","3834"
"11268_9155_R","7753","16","3834"
"11271_8892_R","8050","1","3834"
"11271_8892_R","23622","2","3834"
"11271_8892_R","11189","3","3834"
"11271_8892_R","16764","4","3834"
"11271_8892_R","10456","5","3834"
"11271_8892_R","8384","6","3834"
"11271_8892_R","8052","7","3834"
"11271_8892_R","23226","8","3834"
"11271_8892_R","24016","9","3834"
"11271_8892_R","23654","10","3834"
"11271_8892_R","23934","11","3834"
"11271_8892_R","23935","12","3834"
"11271_8892_R","23943","13","3834"
"11271_8892_R","7753","14","3834"
"11272_4599_R","10205","1","3834"
"11272_4599_R","10601","2","3834"
"11272_4599_R","10880","3","3834"
"11272_4599_R","10884","4","3834"
"11293_6395_R","14389","1","3834"
"11293_6395_R","14424","2","3834"
"11293_6395_R","14426","3","3834"
"11293_6395_R","15588","4","3834"
"11293_6395_R","14427","5","3834"
"11293_6395_R","7606","6","3834"
"11293_6395_R","7607","7","3834"
"11310_11310_R","26831","1","3834"
"11310_11310_R","26838","2","3834"
"11310_11310_R","26840","3","3834"
"11310_11310_R","26845","4","3834"
"11310_11310_R","26834","5","3834"
"11360_11360_R","9277","1","3834"
"11360_11360_R","9539","2","3834"
"11360_11360_R","9911","3","3834"
"11360_11360_R","22301","4","3834"
"11360_11360_R","26891","5","3834"
"11360_11360_R","22302","6","3834"
"11360_11360_R","21822","7","3834"
"11360_11360_R","21825","8","3834"
"11370_11370_R","26831","1","3834"
"11370_11370_R","26899","2","3834"
"11370_11370_R","26840","3","3834"
"11370_11370_R","26902","4","3834"
"11370_11370_R","26834","5","3834"
"11374_11374_R","22151","1","3834"
"11374_11374_R","26931","2","3834"
"11374_11374_R","26935","3","3834"
"11374_11374_R","26922","4","3834"
"11374_11374_R","13580","5","3834"
"11374_11374_R","26936","6","3834"
"11377_11377_R","22151","1","3834"
"11377_11377_R","26942","2","3834"
"11377_11377_R","26935","3","3834"
"11377_11377_R","26922","4","3834"
"11377_11377_R","13580","5","3834"
"11377_11377_R","26943","6","3834"
"11446_11445_R","8335","1","3834"
"11446_11445_R","11930","2","3834"
"11446_11445_R","26354","3","3834"
"11449_11477_R","8031","1","3834"
"11449_11477_R","11365","2","3834"
"11449_11477_R","23299","3","3834"
"11449_11477_R","9256","4","3834"
"11449_11477_R","24451","5","3834"
"11451_11391_R","21331","1","3834"
"11451_11391_R","11365","2","3834"
"11451_11391_R","22670","3","3834"
"11451_11391_R","27077","4","3834"
"11451_11391_R","26171","5","3834"
"11461_11385_R","8335","1","3834"
"11461_11385_R","11930","2","3834"
"11461_11385_R","26354","3","3834"
"11467_11478_R","21331","1","3834"
"11467_11478_R","18441","2","3834"
"11467_11478_R","22852","3","3834"
"11467_11478_R","10859","4","3834"
"11467_11478_R","25093","5","3834"
"11467_11478_R","27073","6","3834"
"11467_11478_R","26171","7","3834"
"11467_11478_R","8682","8","3834"
"11467_11478_R","14458","9","3834"
"11468_11468_R","21331","1","3834"
"11468_11468_R","18441","2","3834"
"11468_11468_R","11365","3","3834"
"11468_11468_R","22670","4","3834"
"11468_11468_R","27077","5","3834"
"11468_11468_R","27075","6","3834"
"11473_11473_R","9818","1","3834"
"11473_11473_R","10659","2","3834"
"11473_11473_R","10660","3","3834"
"11473_11473_R","22195","4","3834"
"11473_11473_R","22201","5","3834"
"11473_11473_R","11473","6","3834"
"11482_11482_R","26629","1","3834"
"11482_11482_R","26911","2","3834"
"11482_11482_R","10880","3","3834"
"11494_10431_R","22964","1","3834"
"11494_10431_R","23622","2","3834"
"11494_10431_R","23061","3","3834"
"11494_10431_R","23089","4","3834"
"11494_10431_R","22985","5","3834"
"11494_10431_R","25965","6","3834"
"11494_10431_R","25992","7","3834"
"11494_10431_R","25993","8","3834"
"11494_10431_R","25745","9","3834"
"11522_11604_R","10086","1","3834"
"11522_11604_R","10475","2","3834"
"11522_11604_R","22601","3","3834"
"11522_11604_R","11189","4","3834"
"11522_11604_R","10456","5","3834"
"11522_11604_R","8384","6","3834"
"11522_11604_R","10502","7","3834"
"11522_11604_R","10509","8","3834"
"11522_11604_R","21379","9","3834"
"11522_11604_R","26614","10","3834"
"11522_11604_R","23943","11","3834"
"11522_11604_R","24598","12","3834"
"11522_11604_R","17047","13","3834"
"11527_11631_R","11290","1","3834"
"11527_11631_R","16976","2","3834"
"11527_11631_R","22601","3","3834"
"11527_11631_R","17181","4","3834"
"11527_11631_R","21408","5","3834"
"11527_11631_R","8384","6","3834"
"11527_11631_R","21379","7","3834"
"11527_11631_R","26614","8","3834"
"11527_11631_R","23943","9","3834"
"11528_11529_R","18881","1","3834"
"11528_11529_R","22601","2","3834"
"11528_11529_R","20559","3","3834"
"11528_11529_R","8052","4","3834"
"11528_11529_R","20540","5","3834"
"11528_11529_R","21379","6","3834"
"11528_11529_R","16400","7","3834"
"11535_11635_R","8050","1","3834"
"11535_11635_R","22601","2","3834"
"11535_11635_R","11189","3","3834"
"11535_11635_R","16764","4","3834"
"11535_11635_R","21292","5","3834"
"11535_11635_R","8384","6","3834"
"11535_11635_R","8052","7","3834"
"11535_11635_R","24057","8","3834"
"11535_11635_R","21379","9","3834"
"11535_11635_R","23935","10","3834"
"11535_11635_R","23943","11","3834"
"11580_11523_R","12773","1","3834"
"11580_11523_R","12862","2","3834"
"11580_11523_R","22601","3","3834"
"11580_11523_R","11189","4","3834"
"11580_11523_R","21292","5","3834"
"11580_11523_R","8384","6","3834"
"11580_11523_R","12883","7","3834"
"11580_11523_R","21411","8","3834"
"11580_11523_R","24312","9","3834"
"11580_11523_R","26614","10","3834"
"11580_11523_R","23943","11","3834"
"11630_11606_R","8050","1","3834"
"11630_11606_R","22601","2","3834"
"11630_11606_R","17421","3","3834"
"11630_11606_R","16764","4","3834"
"11630_11606_R","21292","5","3834"
"11630_11606_R","8384","6","3834"
"11630_11606_R","8052","7","3834"
"11630_11606_R","23226","8","3834"
"11630_11606_R","21379","9","3834"
"11630_11606_R","16804","10","3834"
"11630_11606_R","23935","11","3834"
"11630_11606_R","23943","12","3834"
"11637_11524_R","22327","1","3834"
"11637_11524_R","16976","2","3834"
"11637_11524_R","21405","3","3834"
"11637_11524_R","23061","4","3834"
