pbs_code,prescribing_txt_id,pt_position,schedule_code
"13675R","7608","7","3834"
"13676T","28785","1","3834"
"13676T","28786","2","3834"
"13676T","28787","3","3834"
"13676T","28584","4","3834"
"13676T","7606","5","3834"
"13676T","7607","6","3834"
"13676T","7608","7","3834"
"13677W","28785","1","3834"
"13677W","28786","2","3834"
"13677W","28787","3","3834"
"13677W","28584","4","3834"
"13677W","7606","5","3834"
"13677W","7607","6","3834"
"13677W","7608","7","3834"
"13678X","28785","1","3834"
"13678X","28786","2","3834"
"13678X","28787","3","3834"
"13678X","28584","4","3834"
"13678X","7606","5","3834"
"13678X","7607","6","3834"
"13678X","7608","7","3834"
"13679Y","28785","1","3834"
"13679Y","28786","2","3834"
"13679Y","28787","3","3834"
"13679Y","28584","4","3834"
"13679Y","7606","5","3834"
"13679Y","7607","6","3834"
"13679Y","7608","7","3834"
"13680B","28785","1","3834"
"13680B","28786","2","3834"
"13680B","28787","3","3834"
"13680B","28584","4","3834"
"13680B","7606","5","3834"
"13680B","7607","6","3834"
"13680B","7608","7","3834"
"13681C","28785","1","3834"
"13681C","28786","2","3834"
"13681C","28787","3","3834"
"13681C","28584","4","3834"
"13681C","7606","5","3834"
"13681C","7607","6","3834"
"13681C","7608","7","3834"
"13682D","28785","1","3834"
"13682D","28786","2","3834"
"13682D","28787","3","3834"
"13682D","28584","4","3834"
"13682D","7606","5","3834"
"13682D","7607","6","3834"
"13682D","7608","7","3834"
"13683E","28785","1","3834"
"13683E","28786","2","3834"
"13683E","28787","3","3834"
"13683E","28584","4","3834"
"13683E","7606","5","3834"
"13683E","7607","6","3834"
"13683E","7608","7","3834"
"13684F","31231","1","3834"
"13684F","29190","2","3834"
"13684F","7607","3","3834"
"13685G","31231","1","3834"
"13685G","28496","2","3834"
"13685G","7606","3","3834"
"13685G","7607","4","3834"
"13686H","31231","1","3834"
"13686H","27048","2","3834"
"13686H","20652","3","3834"
"13686H","28496","4","3834"
"13686H","7606","5","3834"
"13686H","7607","6","3834"
"13687J","31231","1","3834"
"13687J","33164","2","3834"
"13687J","29791","3","3834"
"13687J","28912","4","3834"
"13687J","28500","5","3834"
"13687J","7606","6","3834"
"13687J","7607","7","3834"
"13689L","31231","1","3834"
"13689L","28496","2","3834"
"13689L","7606","3","3834"
"13689L","7607","4","3834"
"13689L","7608","5","3834"
"1368B","8286","1","3834"
"13690M","31231","1","3834"
"13690M","29190","2","3834"
"13690M","7607","3","3834"
"13691N","31231","1","3834"
"13691N","33164","2","3834"
"13691N","29791","3","3834"
"13691N","27048","4","3834"
"13691N","20652","5","3834"
"13691N","28500","6","3834"
"13691N","7606","7","3834"
"13691N","7607","8","3834"
"13692P","31231","1","3834"
"13692P","33164","2","3834"
"13692P","29791","3","3834"
"13692P","27048","4","3834"
"13692P","20652","5","3834"
"13692P","28500","6","3834"
"13692P","7606","7","3834"
"13692P","7607","8","3834"
"13693Q","33974","1","3834"
"13693Q","31186","2","3834"
"13693Q","28496","3","3834"
"13693Q","7606","4","3834"
"13693Q","7607","5","3834"
"13695T","7606","1","3834"
"13695T","7607","2","3834"
"13695T","7608","3","3834"
"13696W","31231","1","3834"
"13696W","29190","2","3834"
"13696W","7607","3","3834"
"13697X","31195","1","3834"
"13697X","33974","2","3834"
"13697X","31186","3","3834"
"13697X","28912","4","3834"
"13697X","28496","5","3834"
"13697X","7606","6","3834"
"13697X","7607","7","3834"
"13698Y","31231","1","3834"
"13698Y","33164","2","3834"
"13698Y","29791","3","3834"
"13698Y","28912","4","3834"
"13698Y","28500","5","3834"
"13698Y","7606","6","3834"
"13698Y","7607","7","3834"
"13699B","31231","1","3834"
"13699B","28496","2","3834"
"13699B","7606","3","3834"
"13699B","7607","4","3834"
"13699B","7608","5","3834"
"1369C","8286","1","3834"
"13700C","31231","1","3834"
"13700C","29190","2","3834"
"13700C","7607","3","3834"
"13701D","31231","1","3834"
"13701D","28496","2","3834"
"13701D","7606","3","3834"
"13701D","7607","4","3834"
"13702E","31231","1","3834"
"13702E","28496","2","3834"
"13702E","7606","3","3834"
"13702E","7607","4","3834"
"13702E","7608","5","3834"
"13703F","31231","1","3834"
"13703F","27048","2","3834"
"13703F","20652","3","3834"
"13703F","28496","4","3834"
"13703F","7606","5","3834"
"13703F","7607","6","3834"
"13704G","31231","1","3834"
"13704G","33164","2","3834"
"13704G","29791","3","3834"
"13704G","27049","4","3834"
"13704G","20652","5","3834"
"13704G","28500","6","3834"
"13704G","7606","7","3834"
"13704G","7607","8","3834"
"13705H","31231","1","3834"
"13705H","29190","2","3834"
"13705H","7607","3","3834"
"13706J","31231","1","3834"
"13706J","28496","2","3834"
"13706J","7606","3","3834"
"13706J","7607","4","3834"
"13706J","7608","5","3834"
"13707K","31231","1","3834"
"13707K","28912","2","3834"
"13707K","28496","3","3834"
"13707K","7606","4","3834"
"13707K","7607","5","3834"
"13708L","31231","1","3834"
"13708L","28912","2","3834"
"13708L","28496","3","3834"
"13708L","7606","4","3834"
"13708L","7607","5","3834"
"13709M","7607","1","3834"
"1370D","8286","1","3834"
"13710N","33164","1","3834"
"13710N","29791","2","3834"
"13711P","25796","1","3834"
"13711P","7606","2","3834"
"13711P","7607","3","3834"
"13711P","7608","4","3834"
"13712Q","7607","1","3834"
"13713R","28500","1","3834"
"13713R","7607","2","3834"
"13713R","7608","3","3834"
"13715W","31231","1","3834"
"13715W","29190","2","3834"
"13715W","7607","3","3834"
"13716X","31231","1","3834"
"13716X","29190","2","3834"
"13716X","7607","3","3834"
"13718B","28500","1","3834"
"13718B","7607","2","3834"
"13718B","7608","3","3834"
"13719C","25796","1","3834"
"13719C","7606","2","3834"
"13719C","7607","3","3834"
"13719C","7608","4","3834"
"13720D","31231","1","3834"
"13720D","28496","2","3834"
"13720D","7606","3","3834"
"13720D","7607","4","3834"
"13721E","31231","1","3834"
"13721E","27049","2","3834"
"13721E","20652","3","3834"
"13721E","28496","4","3834"
"13721E","7606","5","3834"
"13721E","7607","6","3834"
"13722F","31231","1","3834"
"13722F","33164","2","3834"
"13722F","29791","3","3834"
"13722F","27049","4","3834"
"13722F","20652","5","3834"
"13722F","28500","6","3834"
"13722F","7606","7","3834"
"13722F","7607","8","3834"
"13723G","31231","1","3834"
"13723G","33164","2","3834"
"13723G","29791","3","3834"
"13724H","31231","1","3834"
"13724H","33164","2","3834"
"13724H","29791","3","3834"
"13725J","31231","1","3834"
"13725J","29190","2","3834"
"13725J","7607","3","3834"
"13726K","31231","1","3834"
"13726K","28496","2","3834"
"13726K","7606","3","3834"
"13726K","7607","4","3834"
"13727L","31231","1","3834"
"13727L","28496","2","3834"
"13727L","7606","3","3834"
"13727L","7607","4","3834"
"13729N","33164","1","3834"
"13729N","29791","2","3834"
"13730P","31231","1","3834"
"13730P","28496","2","3834"
"13730P","7606","3","3834"
"13730P","7607","4","3834"
"13730P","7608","5","3834"
"13731Q","31231","1","3834"
"13731Q","29190","2","3834"
"13731Q","7607","3","3834"
"13732R","31231","1","3834"
"13732R","27049","2","3834"
"13732R","20652","3","3834"
"13732R","28496","4","3834"
"13732R","7606","5","3834"
"13732R","7607","6","3834"
"13733T","31195","1","3834"
"13733T","33974","2","3834"
"13733T","31186","3","3834"
"13733T","28912","4","3834"
"13733T","28496","5","3834"
"13733T","7606","6","3834"
"13733T","7607","7","3834"
"13734W","31231","1","3834"
"13734W","29190","2","3834"
"13734W","7607","3","3834"
"13735X","31231","1","3834"
"13735X","28496","2","3834"
"13735X","7606","3","3834"
"13735X","7607","4","3834"
"13737B","33077","1","3834"
"13737B","28496","2","3834"
"13737B","7606","3","3834"
"13737B","7607","4","3834"
"13737B","7608","5","3834"
"13738C","33077","1","3834"
"13738C","28496","2","3834"
"13738C","7607","3","3834"
"13738C","7608","4","3834"
"13739D","21501","1","3834"
"13739D","7607","2","3834"
"13739D","7608","3","3834"
"13744J","32678","1","3834"
"13744J","33164","2","3834"
"13744J","29791","3","3834"
"13744J","27049","4","3834"
"13744J","28500","5","3834"
"13744J","7606","6","3834"
"13744J","7607","7","3834"
"13745K","21501","1","3834"
"13745K","7607","2","3834"
"13745K","7608","3","3834"
"13746L","31329","1","3834"
"13746L","31330","2","3834"
"13746L","7606","3","3834"
"13746L","7607","4","3834"
"13746L","7608","5","3834"
"13751R","32678","1","3834"
"13751R","33164","2","3834"
"13751R","29791","3","3834"
"13751R","28912","4","3834"
"13751R","28500","5","3834"
"13751R","7606","6","3834"
"13751R","7607","7","3834"
"13752T","21501","1","3834"
"13752T","7607","2","3834"
"13752T","7608","3","3834"
"13754X","32678","1","3834"
"13754X","33164","2","3834"
"13754X","29791","3","3834"
"13754X","27048","4","3834"
"13754X","28500","5","3834"
"13754X","7606","6","3834"
"13754X","7607","7","3834"
"13755Y","33077","1","3834"
"13755Y","28500","2","3834"
"13755Y","7606","3","3834"
"13755Y","7607","4","3834"
"13755Y","7608","5","3834"
"13757C","31331","1","3834"
"13757C","28500","2","3834"
"13757C","7606","3","3834"
"13757C","7607","4","3834"
"13757C","7608","5","3834"
"13762H","31330","1","3834"
"13762H","28500","2","3834"
"13762H","7606","3","3834"
"13762H","7607","4","3834"
"13762H","7608","5","3834"
"13763J","32678","1","3834"
"13763J","33164","2","3834"
"13763J","29791","3","3834"
"13763J","27049","4","3834"
"13763J","28500","5","3834"
"13763J","7606","6","3834"
"13763J","7607","7","3834"
"13764K","32678","1","3834"
"13764K","33164","2","3834"
"13764K","29791","3","3834"
"13764K","27048","4","3834"
"13764K","28500","5","3834"
"13764K","7606","6","3834"
"13764K","7607","7","3834"
"13765L","32678","1","3834"
"13765L","33164","2","3834"
"13765L","29791","3","3834"
"13765L","28500","4","3834"
"13766M","21501","1","3834"
"13766M","7607","2","3834"
"13766M","7608","3","3834"
"13767N","21501","1","3834"
"13767N","7607","2","3834"
"13767N","7608","3","3834"
"13768P","31329","1","3834"
"13768P","31330","2","3834"
"13768P","7606","3","3834"
"13768P","7607","4","3834"
"13768P","7608","5","3834"
"13769Q","31722","1","3834"
"13769Q","25796","2","3834"
"13769Q","7606","3","3834"
"13769Q","7607","4","3834"
"13769Q","7608","5","3834"
"13770R","33077","1","3834"
"13770R","28500","2","3834"
"13770R","7607","3","3834"
"13770R","7608","4","3834"
"13771T","31329","1","3834"
"13771T","31330","2","3834"
"13771T","7606","3","3834"
"13771T","7607","4","3834"
"13771T","7608","5","3834"
"13774Y","32678","1","3834"
"13774Y","33164","2","3834"
"13774Y","29791","3","3834"
"13774Y","28912","4","3834"
"13774Y","28500","5","3834"
"13774Y","7606","6","3834"
"13774Y","7607","7","3834"
"13775B","21501","1","3834"
"13775B","7607","2","3834"
"13775B","7608","3","3834"
"13776C","31331","1","3834"
"13776C","28500","2","3834"
"13776C","7607","3","3834"
"13776C","7608","4","3834"
"13778E","32678","1","3834"
"13778E","33164","2","3834"
"13778E","29791","3","3834"
"13778E","28500","4","3834"
"13779F","21501","1","3834"
"13779F","7607","2","3834"
"13779F","7608","3","3834"
"13780G","21501","1","3834"
"13780G","7607","2","3834"
"13780G","7608","3","3834"
"13781H","31407","1","3834"
"13781H","33164","2","3834"
"13781H","29791","3","3834"
"13781H","7606","4","3834"
"13781H","7607","5","3834"
"13782J","25796","1","3834"
"13782J","7606","2","3834"
"13782J","7607","3","3834"
"13782J","7608","4","3834"
"13783K","29271","1","3834"
"13783K","31279","2","3834"
"13783K","25796","3","3834"
"13783K","7606","4","3834"
"13783K","7607","5","3834"
"13783K","7608","6","3834"
"13784L","31446","1","3834"
"13784L","29960","2","3834"
"13784L","31447","3","3834"
"13784L","31448","4","3834"
"13784L","28584","5","3834"
"13784L","7607","6","3834"
"13785M","31446","1","3834"
"13785M","29960","2","3834"
"13785M","31447","3","3834"
"13785M","31448","4","3834"
"13785M","28584","5","3834"
"13785M","7607","6","3834"
"13786N","31446","1","3834"
"13786N","29960","2","3834"
"13786N","31447","3","3834"
"13786N","31448","4","3834"
"13786N","28584","5","3834"
"13786N","7607","6","3834"
"13787P","11532","1","3834"
"13787P","21501","2","3834"
"13787P","7607","3","3834"
"13788Q","16840","1","3834"
"13788Q","30079","2","3834"
"13789R","31407","1","3834"
"13789R","28584","2","3834"
"13789R","7606","3","3834"
"13790T","34245","1","3834"
"13791W","31446","1","3834"
"13791W","29960","2","3834"
"13791W","31447","3","3834"
"13791W","31448","4","3834"
"13791W","28584","5","3834"
"13791W","7607","6","3834"
"13792X","30935","1","3834"
"13792X","25796","2","3834"
"13792X","7607","3","3834"
"13792X","7608","4","3834"
"13793Y","11532","1","3834"
"13793Y","21501","2","3834"
"13793Y","7607","3","3834"
"13794B","16840","1","3834"
"13794B","30079","2","3834"
"13794B","28500","3","3834"
"13795C","28738","1","3834"
"13795C","28584","2","3834"
"13795C","7606","3","3834"
"13795C","7607","4","3834"
"13795C","7608","5","3834"
"13796D","8211","1","3834"
"13796D","25598","2","3834"
"13796D","25574","3","3834"
"13796D","28091","4","3834"
"13797E","31446","1","3834"
"13797E","29960","2","3834"
"13797E","31447","3","3834"
"13797E","31448","4","3834"
"13797E","28584","5","3834"
"13797E","7607","6","3834"
"13798F","28738","1","3834"
"13798F","28584","2","3834"
"13798F","7606","3","3834"
"13798F","7607","4","3834"
"13798F","7608","5","3834"
"13799G","8211","1","3834"
"13799G","13808","2","3834"
"13799G","28091","3","3834"
"13800H","29271","1","3834"
"13800H","31279","2","3834"
"13800H","25796","3","3834"
"13800H","7606","4","3834"
"13800H","7607","5","3834"
"13800H","7608","6","3834"
"13801J","34245","1","3834"
"13801J","24133","2","3834"
"13802K","31446","1","3834"
"13802K","29960","2","3834"
"13802K","31447","3","3834"
"13802K","31448","4","3834"
"13802K","28584","5","3834"
"13802K","7607","6","3834"
"13803L","16840","1","3834"
"13803L","30079","2","3834"
"13804M","31407","1","3834"
"13804M","33164","2","3834"
"13804M","29791","3","3834"
"13804M","7606","4","3834"
"13804M","7607","5","3834"
"13805N","31407","1","3834"
"13805N","33164","2","3834"
"13805N","29791","3","3834"
"13805N","7606","4","3834"
"13805N","7607","5","3834"
"13806P","8211","1","3834"
"13806P","25574","2","3834"
"13806P","28091","3","3834"
"13807Q","25796","1","3834"
"13807Q","7606","2","3834"
"13807Q","7607","3","3834"
"13807Q","7608","4","3834"
"13808R","31446","1","3834"
"13808R","29960","2","3834"
"13808R","31447","3","3834"
"13808R","31448","4","3834"
"13808R","28584","5","3834"
"13808R","7607","6","3834"
"13809T","31446","1","3834"
"13809T","29960","2","3834"
"13809T","31447","3","3834"
"13809T","31448","4","3834"
"13809T","28584","5","3834"
"13809T","7607","6","3834"
"13810W","30935","1","3834"
"13810W","25796","2","3834"
"13810W","7607","3","3834"
"13810W","7608","4","3834"
"13811X","16840","1","3834"
"13811X","30079","2","3834"
"13812Y","16840","1","3834"
"13812Y","30079","2","3834"
"13812Y","28500","3","3834"
"13813B","16840","1","3834"
"13813B","30079","2","3834"
"13813B","28500","3","3834"
"13814C","16840","1","3834"
"13814C","30079","2","3834"
"13815D","16840","1","3834"
"13815D","30079","2","3834"
"13815D","28500","3","3834"
"13816E","34245","1","3834"
"13817F","31589","1","3834"
"13817F","21501","2","3834"
"13817F","7607","3","3834"
"13817F","7608","4","3834"
"13818G","31402","1","3834"
"13818G","25796","2","3834"
"13818G","21501","3","3834"
"13818G","7607","4","3834"
"13818G","7608","5","3834"
"13819H","31402","1","3834"
"13819H","25796","2","3834"
"13819H","21501","3","3834"
"13819H","7607","4","3834"
"13819H","7608","5","3834"
"1381Q","28482","1","3834"
"1381Q","28500","2","3834"
"13820J","15898","1","3834"
"13822L","31402","1","3834"
"13822L","25796","2","3834"
"13822L","21501","3","3834"
"13822L","7607","4","3834"
"13822L","7608","5","3834"
"13823M","31402","1","3834"
"13823M","21501","2","3834"
"13823M","7607","3","3834"
"13823M","7608","4","3834"
"13824N","31402","1","3834"
"13824N","21501","2","3834"
"13824N","7607","3","3834"
"13824N","7608","4","3834"
"13825P","15898","1","3834"
"13826Q","31589","1","3834"
"13826Q","14458","2","3834"
"13826Q","21501","3","3834"
"13826Q","7607","4","3834"
"13826Q","7608","5","3834"
"13829W","31589","1","3834"
"13829W","21501","2","3834"
"13829W","7607","3","3834"
"13829W","7608","4","3834"
"1382R","7608","1","3834"
"1382R","7607","2","3834"
"1382R","26357","3","3834"
"1382R","29786","4","3834"
"1382R","12375","5","3834"
"13830X","31589","1","3834"
"13830X","14458","2","3834"
"13830X","21501","3","3834"
"13830X","7607","4","3834"
"13830X","7608","5","3834"
"13831Y","31402","1","3834"
"13831Y","25796","2","3834"
"13831Y","21501","3","3834"
"13831Y","7607","4","3834"
"13831Y","7608","5","3834"
"13832B","31402","1","3834"
"13832B","25796","2","3834"
"13832B","21501","3","3834"
"13832B","7607","4","3834"
"13832B","7608","5","3834"
"13833C","31402","1","3834"
"13833C","25796","2","3834"
"13833C","21501","3","3834"
"13833C","7607","4","3834"
"13833C","7608","5","3834"
"13838H","27533","1","3834"
"13838H","7606","2","3834"
"13838H","7607","3","3834"
"13839J","27533","1","3834"
"13839J","7606","2","3834"
"13839J","7607","3","3834"
"13840K","6918","1","3834"
"13844P","32002","1","3834"
"13845Q","32002","1","3834"
"13846R","32001","1","3834"
"13846R","32002","2","3834"
"13848W","16674","1","3834"
"13851B","32002","1","3834"
"13852C","32002","1","3834"
"13855F","32001","1","3834"
"13855F","32002","2","3834"
"13855F","25796","3","3834"
"13856G","34347","1","3834"
"13857H","12335","1","3834"
"13857H","12336","2","3834"
"13858J","12335","1","3834"
"13858J","12369","2","3834"
"13860L","7776","1","3834"
"13864Q","7606","1","3834"
"13864Q","7608","2","3834"
"13868X","16674","1","3834"
"13869Y","33274","1","3834"
"13870B","16674","1","3834"
"13871C","32001","1","3834"
"13871C","32002","2","3834"
"13875G","32002","1","3834"
"13876H","32001","1","3834"
"13876H","32002","2","3834"
"13877J","32001","1","3834"
"13877J","32002","2","3834"
"13879L","32001","1","3834"
"13879L","32002","2","3834"
"13880M","32001","1","3834"
"13880M","32002","2","3834"
"13883Q","34347","1","3834"
"13884R","34347","1","3834"
"13885T","7776","1","3834"
"13886W","7776","1","3834"
